initiative_id,initiative_name,initiative_url,consultation_url,topic,consultation_period,consultation_start_date,consultation_end_date,consultation_year,total_feedback,has_summary_report,summary_report_url,has_contributions_zip,contributions_zip_url,has_documents_annexed,documents_annexed_url,scrape_timestamp,scrape_status,error_message
1580,Energy labelling requirements for computers,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/1580-Energy-labelling-requirements-for-computers,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/1580-Energy-labelling-requirements-for-computers/public-consultation_en,"Energy, Climate action",25 April 2024 - 18 July 2024,25 April 2024,18 July 2024,2024,81,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5118f682d,False,,False,,2026-01-13T14:35:49.686104,success,
1581,Ecodesign requirements for computers – review,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/1581-Ecodesign-requirements-for-computers-review,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/1581-Ecodesign-requirements-for-computers-review/public-consultation_en,"Energy, Climate action",25 April 2024 - 18 July 2024,25 April 2024,18 July 2024,2024,81,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5118f682d,False,,False,,2026-01-13T14:35:55.329914,success,
2089,Agricultural State aid guidelines – review,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/2089-Agricultural-State-aid-guidelines-review,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/2089-Agricultural-State-aid-guidelines-review/public-consultation_en,"Agriculture and rural development, Competition",26 April 2019 - 19 July 2019,26 April 2019,19 July 2019,2019,190,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5c7949cf3,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-5484655-contributions,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-5484655-attachments,2026-01-13T14:36:01.373263,success,
1483,Evaluation of the feed additives Regulation,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/1483-Evaluation-of-the-feed-additives-Regulation,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/1483-Evaluation-of-the-feed-additives-Regulation/public-consultation_en,Food safety,12 December 2018 - 03 April 2019,12 December 2018,03 April 2019,2018,110,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5c8f3a127,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-338691-contributions,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-338691-attachments,2026-01-13T14:36:09.146737,success,
13608,Recovery and Resilience Facility (2020-2024) – mid-term evaluation,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13608-Recovery-and-Resilience-Facility-2020-2024-mid-term-evaluation,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13608-Recovery-and-Resilience-Facility-2020-2024-mid-term-evaluation/public-consultation_en,"Institutional affairs, Justice and fundamental rights",16 March 2023 - 08 June 2023,16 March 2023,08 June 2023,2023,174,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5fef7958e,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-31905101-contributions,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-31905101-attachments,2026-01-13T14:36:16.751822,success,
13396,EU forests – new EU Framework for Forest Monitoring and Strategic Plans,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13396-EU-forests-new-EU-Framework-for-Forest-Monitoring-and-Strategic-Plans,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13396-EU-forests-new-EU-Framework-for-Forest-Monitoring-and-Strategic-Plans/public-consultation_en,Environment,25 August 2022 - 17 November 2022,25 August 2022,17 November 2022,2022,316,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5fa773166,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-31393734-contributions,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-31393734-attachments,2026-01-13T14:36:24.326094,success,
13793,EU climate target for 2040,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13793-EU-climate-target-for-2040,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13793-EU-climate-target-for-2040/public-consultation_en,Climate action,31 March 2023 - 23 June 2023,31 March 2023,23 June 2023,2023,907,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5004f7899,False,,False,,2026-01-13T14:36:31.689923,success,
13848,"Industrial carbon management – carbon capture, utilisation and storage deployment",https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13848-Industrial-carbon-management-carbon-capture-utilisation-and-storage-deployment,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13848-Industrial-carbon-management-carbon-capture-utilisation-and-storage-deployment/public-consultation_en,Energy,08 June 2023 - 31 August 2023,08 June 2023,31 August 2023,2023,280,False,,False,,False,,2026-01-13T14:36:37.270377,success,
12463,High-speed broadband in the EU – review of rules,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12463-High-speed-broadband-in-the-EU-review-of-rules,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12463-High-speed-broadband-in-the-EU-review-of-rules/public-consultation_en,Digital economy and society,02 December 2020 - 02 March 2021,02 December 2020,02 March 2021,2020,93,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5dcb959af,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-16163015-contributions,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-16163015-attachments,2026-01-13T14:36:41.620951,success,
13010,Sustainable transport - revision of Combined Transport Directive,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13010-Sustainable-transport-revision-of-Combined-Transport-Directive,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13010-Sustainable-transport-revision-of-Combined-Transport-Directive/public-consultation_en,Transport,07 March 2022 - 30 May 2022,07 March 2022,30 May 2022,2022,103,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5f35d0fe8,False,,False,,2026-01-13T14:36:49.354451,success,
13463,Transfer Pricing Directive – Head Office Tax system for SMEs – Business in Europe: Framework for Income Taxation,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13463-Transfer-Pricing-Directive-Head-Office-Tax-system-for-SMEs-Business-in-Europe-Framework-for-Income-Taxation,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13463-Transfer-Pricing-Directive-Head-Office-Tax-system-for-SMEs-Business-in-Europe-Framework-for-Income-Taxation/public-consultation_en,Taxation,13 October 2022 - 26 January 2023,13 October 2022,26 January 2023,2022,77,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5fb869f08,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-31545006-contributions,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-31545006-attachments,2026-01-13T14:36:54.926937,success,
13450,European Social Fund and the Youth Employment Initiative 2014-2020 (evaluation),https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13450-European-Social-Fund-and-the-Youth-Employment-Initiative-2014-2020-evaluation-,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13450-European-Social-Fund-and-the-Youth-Employment-Initiative-2014-2020-evaluation-/public-consultation_en,"Education and training, Employment and social affairs",17 October 2023 - 23 January 2024,17 October 2023,23 January 2024,2023,703,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e50a5cb636,False,,False,,2026-01-13T14:37:02.482770,success,
12823,Microplastics pollution – measures to reduce its impact on the environment,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12823-Microplastics-pollution-measures-to-reduce-its-impact-on-the-environment,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12823-Microplastics-pollution-measures-to-reduce-its-impact-on-the-environment/public-consultation_en,Environment,22 February 2022 - 17 May 2022,22 February 2022,17 May 2022,2022,411,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5f8aef210,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-28877675-contributions,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-28877675-attachments,2026-01-13T14:37:07.739505,success,
13536,Consumer rights - adapting out-of-court dispute resolution to digital markets,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13536-Consumer-rights-adapting-out-of-court-dispute-resolution-to-digital-markets,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13536-Consumer-rights-adapting-out-of-court-dispute-resolution-to-digital-markets/public-consultation_en,Consumers,28 September 2022 - 21 December 2022,28 September 2022,21 December 2022,2022,111,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5f80f6a61,False,,False,,2026-01-13T14:37:15.195498,success,
13961,Sustainable Finance Disclosure Regulation - assessment,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13961-Sustainable-Finance-Disclosure-Regulation-assessment,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13961-Sustainable-Finance-Disclosure-Regulation-assessment/public-consultation_en,Banking and financial services,14 September 2023 - 22 December 2023,14 September 2023,22 December 2023,2023,63,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e50c156128,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-32314872-contributions,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-32314872-attachments,2026-01-13T14:37:20.422511,success,
13726,Recommendation on resilient electoral processes and the 2024 elections to the European Parliament,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13726-Recommendation-on-resilient-electoral-processes-and-the-2024-elections-to-the-European-Parliament,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13726-Recommendation-on-resilient-electoral-processes-and-the-2024-elections-to-the-European-Parliament/public-consultation_en,Home affairs,16 February 2023 - 14 April 2023,16 February 2023,14 April 2023,2023,852,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5073e32f3,False,,False,,2026-01-13T14:37:28.172648,success,
13748,Recommendation on civic engagement,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13748-Recommendation-on-civic-engagement,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13748-Recommendation-on-civic-engagement/public-consultation_en,Justice and fundamental rights,16 February 2023 - 14 April 2023,16 February 2023,14 April 2023,2023,852,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5073e32f3,False,,False,,2026-01-13T14:37:33.956378,success,
13730,Defending European democracy – Communication,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13730-Defending-European-democracy-Communication,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13730-Defending-European-democracy-Communication/public-consultation_en,Justice and fundamental rights,16 February 2023 - 14 April 2023,16 February 2023,14 April 2023,2023,852,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5073e32f3,False,,False,,2026-01-13T14:37:39.743301,success,
13083,Plant and forest reproductive material (revised rules),https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13083-Plant-and-forest-reproductive-material-revised-rules-,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13083-Plant-and-forest-reproductive-material-revised-rules-/public-consultation_en,Food safety,21 December 2021 - 27 March 2022,21 December 2021,27 March 2022,2021,2449,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5ec75674b,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-27555455-contributions,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-27555455-attachments,2026-01-13T14:37:45.396740,success,
13137,Review: Restriction of the use of hazardous substances in electronics,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13137-Review-Restriction-of-the-use-of-hazardous-substances-in-electronics,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13137-Review-Restriction-of-the-use-of-hazardous-substances-in-electronics/public-consultation_en,Environment,10 March 2022 - 16 June 2022,10 March 2022,16 June 2022,2022,153,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5f06146ca,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-29034540-contributions,False,,2026-01-13T14:37:53.273588,success,
13305,Sustainability agreements in agriculture – guidelines on antitrust derogation,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13305-Sustainability-agreements-in-agriculture-guidelines-on-antitrust-derogation,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13305-Sustainability-agreements-in-agriculture-guidelines-on-antitrust-derogation/public-consultation_en,Competition,28 February 2022 - 23 May 2022,28 February 2022,23 May 2022,2022,35,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5eef923f6,False,,False,,2026-01-13T14:37:59.869983,success,
12633,End-of-life vehicles – revision of EU rules,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12633-End-of-life-vehicles-revision-of-EU-rules,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12633-End-of-life-vehicles-revision-of-EU-rules/public-consultation_en,Environment,20 July 2021 - 26 October 2021,20 July 2021,26 October 2021,2021,208,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5e8995733,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-25997189-contributions,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-25997189-attachments,2026-01-13T14:38:05.361930,success,
13225,Environmental impact of waste management – revision of EU waste framework,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13225-Environmental-impact-of-waste-management-revision-of-EU-waste-framework,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13225-Environmental-impact-of-waste-management-revision-of-EU-waste-framework/public-consultation_en,Environment,24 May 2022 - 24 August 2022,24 May 2022,24 August 2022,2022,730,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5f381410a,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-30610888-contributions,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-30610888-attachments,2026-01-13T14:38:13.332500,success,
13223,Food waste – reduction targets,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13223-Food-waste-reduction-targets,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13223-Food-waste-reduction-targets/public-consultation_en,Food safety,24 May 2022 - 24 August 2022,24 May 2022,24 August 2022,2022,730,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5f381410a,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-30610888-contributions,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-30610888-attachments,2026-01-13T14:38:21.281193,success,
13134,Use of railway infrastructure capacity in the single European railway area,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13134-Use-of-railway-infrastructure-capacity-in-the-single-European-railway-area,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13134-Use-of-railway-infrastructure-capacity-in-the-single-European-railway-area/public-consultation_en,Transport,30 March 2022 - 22 June 2022,30 March 2022,22 June 2022,2022,120,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5f212f549,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-29313195-contributions,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-29313195-attachments,2026-01-13T14:38:28.707571,success,
13217,Count your transport emissions – ‘CountEmissions EU’,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13217-Count-your-transport-emissions-CountEmissions-EU,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13217-Count-your-transport-emissions-CountEmissions-EU/public-consultation_en,Transport,25 July 2022 - 20 October 2022,25 July 2022,20 October 2022,2022,188,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5f9d30816,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-31332065-contributions,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-31332065-attachments,2026-01-13T14:38:36.340381,success,
12604,3rd health programme (2014-2020) – final evaluation,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12604-3rd-health-programme-2014-2020-final-evaluation,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12604-3rd-health-programme-2014-2020-final-evaluation/public-consultation_en,Public health,11 March 2022 - 10 June 2022,11 March 2022,10 June 2022,2022,69,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-28878697-Guidance_document_for_surveys_04.02.2022_cln.pdf,False,,False,,2026-01-13T14:38:43.760850,success,
13517,European disability card,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13517-European-disability-card,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13517-European-disability-card/public-consultation_en,Employment and social affairs,10 February 2023 - 05 May 2023,10 February 2023,05 May 2023,2023,1204,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-31283120-(EN)%20Accessible%20Word%20Version,False,,False,,2026-01-13T14:38:50.121425,success,
13665,Late payments – update of EU rules,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13665-Late-payments-update-of-EU-rules,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13665-Late-payments-update-of-EU-rules/public-consultation_en,Single market,20 January 2023 - 17 March 2023,20 January 2023,17 March 2023,2023,117,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5fa683952,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-31725133-contributions,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-31725133-attachments,2026-01-13T14:38:57.880284,success,
12963,Revision of the EU general pharmaceuticals legislation,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12963-Revision-of-the-EU-general-pharmaceuticals-legislation,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12963-Revision-of-the-EU-general-pharmaceuticals-legislation/public-consultation_en,Public health,28 September 2021 - 21 December 2021,28 September 2021,21 December 2021,2021,478,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5e8377a42,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-26143481-contributions,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-26143481-attachments,2026-01-13T14:39:05.164610,success,
13563,Learning opportunities (learning mobility) abroad in Europe for everyone,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13563-Learning-opportunities-learning-mobility-abroad-in-Europe-for-everyone,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13563-Learning-opportunities-learning-mobility-abroad-in-Europe-for-everyone/public-consultation_en,Education and training,08 February 2023 - 03 May 2023,08 February 2023,03 May 2023,2023,666,False,,False,,False,,2026-01-13T14:39:12.713573,success,
13119,Legislation for plants produced by certain new genomic techniques,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13119-Legislation-for-plants-produced-by-certain-new-genomic-techniques,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13119-Legislation-for-plants-produced-by-certain-new-genomic-techniques/public-consultation_en,Food safety,29 April 2022 - 22 July 2022,29 April 2022,22 July 2022,2022,2300,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5f15a575d,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-29726614-contributions,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-29726614-attachments,2026-01-13T14:39:17.194076,success,
13350,"Soil health – protecting, sustainably managing and restoring EU soils",https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13350-Soil-health-protecting-sustainably-managing-and-restoring-EU-soils,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13350-Soil-health-protecting-sustainably-managing-and-restoring-EU-soils/public-consultation_en,Environment,01 August 2022 - 24 October 2022,01 August 2022,24 October 2022,2022,5801,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5f85fc3d0,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-31360007-contributions,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-31360007-attachments,2026-01-13T14:39:54.849566,success,
13241,Open finance framework – enabling data sharing and third party access in the financial sector,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13241-Open-finance-framework-enabling-data-sharing-and-third-party-access-in-the-financial-sector,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13241-Open-finance-framework-enabling-data-sharing-and-third-party-access-in-the-financial-sector/public-consultation_en,Banking and financial services,10 May 2022 - 02 August 2022,10 May 2022,02 August 2022,2022,101,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5f2b6ac1a,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-30777151-contributions,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-30777151-attachments,2026-01-13T14:40:03.021459,success,
13538,Single market – proposal for a legislative initiative on cross-border activities of associations,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13538-Single-market-proposal-for-a-legislative-initiative-on-cross-border-activities-of-associations,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13538-Single-market-proposal-for-a-legislative-initiative-on-cross-border-activities-of-associations/public-consultation_en,Single market,05 August 2022 - 03 November 2022,05 August 2022,03 November 2022,2022,64,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5f575ae72,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-31366440-contributions,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-31366440-attachments,2026-01-13T14:40:10.866279,success,
13417,Resolving consumer disputes out of court (report),https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13417-Resolving-consumer-disputes-out-of-court-report-,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13417-Resolving-consumer-disputes-out-of-court-report-/public-consultation_en,Consumers,04 April 2022 - 27 June 2022,04 April 2022,27 June 2022,2022,122,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5f0a613d0,False,,False,,2026-01-13T14:40:18.542576,success,
12790,Structural reform support programme – final evaluation,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12790-Structural-reform-support-programme-final-evaluation,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12790-Structural-reform-support-programme-final-evaluation/public-consultation_en,"Economy, finance and the euro",01 March 2022 - 24 May 2022,01 March 2022,24 May 2022,2022,26,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5f05164ab,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-28521801-contributions,False,,2026-01-13T14:40:24.339573,success,
2085,EU-Colombia/Ecuador/Peru Trade Agreement - evaluation,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/2085-EU-Colombia-Ecuador-Peru-Trade-Agreement-evaluation,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/2085-EU-Colombia-Ecuador-Peru-Trade-Agreement-evaluation/public-consultation_en,Trade,14 January 2021 - 06 May 2021,14 January 2021,06 May 2021,2021,59,False,,False,,False,,2026-01-13T14:40:30.919458,success,
13750,Hazardous chemicals – prohibiting production for export of chemicals banned in the European Union,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13750-Hazardous-chemicals-prohibiting-production-for-export-of-chemicals-banned-in-the-European-Union,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13750-Hazardous-chemicals-prohibiting-production-for-export-of-chemicals-banned-in-the-European-Union/public-consultation_en,Environment,08 May 2023 - 31 July 2023,08 May 2023,31 July 2023,2023,264,False,,False,,False,,2026-01-13T14:40:35.779998,success,
13243,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13243-Security-related-information-sharing-%E2%88%92-reciprocal-access-for-frontline-officers-in-the-EU-and-key-partner-countries,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13243-Security-related-information-sharing-%E2%88%92-reciprocal-access-for-frontline-officers-in-the-EU-and-key-partner-countries/public-consultation_en,Home affairs,20 January 2023 - 17 March 2023,20 January 2023,17 March 2023,2023,5,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5fc28b8a4,False,,False,,2026-01-13T14:40:40.646761,success,
13389,Energy labelling requirements for solid fuel boilers (review),https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13389-Energy-labelling-requirements-for-solid-fuel-boilers-review-,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13389-Energy-labelling-requirements-for-solid-fuel-boilers-review-/public-consultation_en,Energy,28 September 2023 - 21 December 2023,28 September 2023,21 December 2023,2023,25,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e507da1ac5,False,,False,,2026-01-13T14:40:46.344906,success,
13694,Energy efficiency – Ecodesign requirements for solid-fuel boilers (review),https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13694-Energy-efficiency-Ecodesign-requirements-for-solid-fuel-boilers-review-,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13694-Energy-efficiency-Ecodesign-requirements-for-solid-fuel-boilers-review-/public-consultation_en,Energy,28 September 2023 - 21 December 2023,28 September 2023,21 December 2023,2023,25,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e507da1ac5,False,,False,,2026-01-13T14:40:51.765579,success,
13096,Criminal justice – EU rules on victims’ rights (update),https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13096-Criminal-justice-EU-rules-on-victims-rights-update-,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13096-Criminal-justice-EU-rules-on-victims-rights-update-/public-consultation_en,Justice and fundamental rights,08 March 2022 - 31 May 2022,08 March 2022,31 May 2022,2022,72,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5001ec54d,False,,False,,2026-01-13T14:40:56.905698,success,
13647,The EU support schemes for agriculture in the outermost regions and smaller Aegean islands (evaluation),https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13647-The-EU-support-schemes-for-agriculture-in-the-outermost-regions-and-smaller-Aegean-islands-evaluation-,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13647-The-EU-support-schemes-for-agriculture-in-the-outermost-regions-and-smaller-Aegean-islands-evaluation-/public-consultation_en,Agriculture and rural development,19 June 2023 - 25 September 2023,19 June 2023,25 September 2023,2023,42,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e503061708,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-32196428-contributions,True,https://ec.europa.eu/info/law/better-regulation/api/download/local-32196428-attachments,2026-01-13T14:41:03.319044,success,
13266,European labour market statistics on businesses (LMB),https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13266-European-labour-market-statistics-on-businesses-LMB-,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13266-European-labour-market-statistics-on-businesses-LMB-/public-consultation_en,Statistics,09 February 2022 - 13 May 2022,09 February 2022,13 May 2022,2022,79,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e5ee845d90,False,,False,,2026-01-13T14:41:10.602375,success,
13687,Energy efficiency – ecodesign requirements for solid-fuel local space heaters (review),https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13687-Energy-efficiency-ecodesign-requirements-for-solid-fuel-local-space-heaters-review-,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/13687-Energy-efficiency-ecodesign-requirements-for-solid-fuel-local-space-heaters-review-/public-consultation_en,Energy,21 September 2023 - 14 December 2023,21 September 2023,14 December 2023,2023,88,True,https://ec.europa.eu/info/law/better-regulation/api/download/090166e507998e1c,False,,False,,2026-01-13T14:41:16.178242,success,
